chNFe,cnpj_emit,nNFe,cProd,cEAN,cBarra,xProd,NCM,CEST,indEscala,CFOP,uCom,qCom,vUnCom,vProd,cEANTrib,cBarraTrib,uTrib,qTrib,vUnTrib,indTot,xPed,nItemPed,nLote,qLote,dFab,dVal,cAgreg
35230701402063000137550020000760541012491053,01402063000137,76054,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,96,7.8,748.8,6934766408630,RR-2401,DZ,96,7.8,1,5713601,2,1312807,96,"2023-03-06 00:00:00","2027-12-12 00:00:00",6657005
35230701402063000137550020000760541012491053,01402063000137,76054,518,6934766408579,518,"HB 518 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,5403,DZ,96,10.62,1019.52,6934766408579,518,DZ,96,10.62,1,5713601,3,1312801,96,"2023-03-01 00:00:00","2027-12-12 00:00:00",6657105
35230701402063000137550020000760541012491053,01402063000137,76054,521,6934766408609,521,"HB 521 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,5403,DZ,96,7.8,748.8,6934766408609,521,DZ,96,7.8,1,5713601,4,1312804,96,"2023-03-03 00:00:00","2027-12-12 00:00:00",6657205
35230701402063000137550020000760541012491053,01402063000137,76054,S02,"SEM GTIN",S02,"HB S02 ESPONJA FEELS SOFT BLENDER",96162000,2006200,S,5403,DZ,48,11.69,561.12,"SEM GTIN",S02,DZ,48,11.69,1,5713601,5,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230701402063000137550020000760541012491053,01402063000137,76054,7232-1,6932159603600,7232-1,"HB 7232-1 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,5403,DZ,240,11.34,2721.6,6932159603600,7232-1,DZ,240,11.34,1,5713601,6,23J0044,240,"2023-02-27 00:00:00","2028-02-26 00:00:00",6657405
35230701402063000137550020000760541012491053,01402063000137,76054,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,96,9.05,868.8,6934766408623,RR-2400,DZ,96,9.05,1,5713601,7,1312806,96,"2023-03-07 00:00:00","2027-12-12 00:00:00",6657505
35230701402063000137550020000760541012491053,01402063000137,76054,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,48,20.55,986.4,6934766408647,RR-2402,DZ,48,20.55,1,5713601,8,1312808,48,"2023-03-05 00:00:00","2027-12-12 00:00:00",6657605
35230701402063000137550020000760541012491053,01402063000137,76054,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,96,7.8,748.8,6934766408654,RR-2403,DZ,96,7.8,1,5713601,9,1312809,96,"2023-03-07 00:00:00","2027-12-12 00:00:00",6657705
35230701402063000137550020000760541012491053,01402063000137,76054,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,72,10.2,734.4,7898671424385,F518,DZ,72,10.2,1,5713601,10,23APR02,72,"2023-04-02 00:00:00","2026-04-01 00:00:00",6657805
35230701402063000137550020000760611012505059,01402063000137,76061,F861,7898671429403,F861,"HB F861 BLUSH COMPACTO RUBY ROSE",33049100,2001300,S,5403,DZ,72,17.2,1238.4,7898671429403,F861,DZ,72,17.2,1,5666001,1,23MAR03,72,"2023-03-02 00:00:00","2028-03-01 00:00:00",6660105
35230701402063000137550020000760611012505059,01402063000137,76061,F574,7898671429878,F574,"HB F574 BLUSH COMPACTO STAY FIX",33049100,2001300,S,5403,DZ,120,15.16,1819.2,7898671429878,F574,DZ,120,15.16,1,5666001,2,23APR03,120,"2023-04-02 00:00:00","2026-04-01 00:00:00",6660205
35230701402063000137550020000760611012505059,01402063000137,76061,520,6934766408593,520,"HB 520 LAPIS DE OLHOS STAY FIX RUBY ROSE",33042010,2001000,S,5403,DZ,192,8.04,1543.68,6934766408593,520,DZ,192,8.04,1,5666001,3,1312803,192,"2023-03-10 00:00:00","2027-12-12 00:00:00",6660305
35230701402063000137550020000760611012505059,01402063000137,76061,518,6934766408579,518,"HB 518 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,5403,DZ,192,9.44,1812.48,6934766408579,518,DZ,192,9.44,1,5666001,4,1312801,192,"2023-03-01 00:00:00","2027-12-12 00:00:00",6660405
35230701402063000137550020000760611012505059,01402063000137,76061,521,6934766408609,521,"HB 521 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,5403,DZ,192,6.93,1330.56,6934766408609,521,DZ,192,6.93,1,5666001,5,1312804,192,"2023-03-03 00:00:00","2027-12-12 00:00:00",6660505
35230701402063000137550020000760611012505059,01402063000137,76061,7232-1,6932159603600,7232-1,"HB 7232-1 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,5403,DZ,144,10.59,1524.96,6932159603600,7232-1,DZ,144,10.59,1,5666001,6,23J0044,144,"2023-02-27 00:00:00","2028-02-26 00:00:00",6660605
35230701402063000137550020000760611012505059,01402063000137,76061,7232-2,6932159603679,7232-2,"HB 7232-2 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,5403,DZ,96,10.59,1016.64,6932159603679,7232-2,DZ,96,10.59,1,5666001,7,23J0044,96,"2023-02-27 00:00:00","2028-02-26 00:00:00",6660705
35230701402063000137550020000760611012505059,01402063000137,76061,7524,6932159604027,7524,"HB 7524 MAKE UP KIT RUBY ROSE",33049990,2001500,S,5403,DZ,90,40.32,3628.8,6932159604027,7524,DZ,90,40.32,1,5666001,8,23J0045,90,"2023-02-27 00:00:00","2028-02-26 00:00:00",6660805
35230701402063000137550020000760611012505059,01402063000137,76061,8519,6932159605222,8519,"HB 8519 TINTED BALM FEELS MOOD RUBY ROSE",33041000,2000900,S,5403,DZ,360,10.44,3758.4,6932159605222,8519,DZ,360,10.44,1,5666001,9,23J0048,360,"2023-01-31 00:00:00","2028-01-30 00:00:00",6660905
35230701402063000137550020000760611012505059,01402063000137,76061,519,6934766408586,519,"HB 519 DELINEADOR PRETO FEELS MOOD RUBY ROSE",33042010,2001000,S,5403,DZ,48,14.48,695.04,6934766408586,519,DZ,48,14.48,1,5666001,10,1312802,48,"2023-03-05 00:00:00","2027-12-12 00:00:00",6661005
35230701402063000137550020000760621012506052,01402063000137,76062,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,240,9.07,2176.8,7898671424385,F518,DZ,240,9.07,1,5667201,1,23APR02,240,"2023-04-02 00:00:00","2026-04-01 00:00:00",6661105
35230701402063000137550020000760621012506052,01402063000137,76062,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,192,8.04,1543.68,6934766408623,RR-2400,DZ,192,8.04,1,5667201,2,1312806,192,"2023-03-07 00:00:00","2027-12-12 00:00:00",6661205
35230701402063000137550020000760621012506052,01402063000137,76062,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,192,6.93,1330.56,6934766408630,RR-2401,DZ,192,6.93,1,5667201,3,1312807,192,"2023-03-06 00:00:00","2027-12-12 00:00:00",6661305
35230701402063000137550020000760621012506052,01402063000137,76062,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,192,18.28,3509.76,6934766408647,RR-2402,DZ,192,18.28,1,5667201,4,1312808,192,"2023-03-05 00:00:00","2027-12-12 00:00:00",6661405
35230701402063000137550020000760621012506052,01402063000137,76062,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,192,6.93,1330.56,6934766408654,RR-2403,DZ,192,6.93,1,5667201,5,1312809,192,"2023-03-07 00:00:00","2027-12-12 00:00:00",6661505
35230701402063000137550020000760621012506052,01402063000137,76062,094,6932159607202,094,"HB 094 CANETA DELINEADORA MELU RUBY ROSE",33042010,2001000,S,5403,DZ,24,11.06,265.44,6932159607202,094,DZ,24,11.06,1,5667201,6,22J0162,24,"2022-08-26 00:00:00","2027-08-25 00:00:00",6661605
35230701402063000137550020000760631012508052,01402063000137,76063,518,6934766408579,518,"HB 518 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,240,9.44,2265.6,6934766408579,518,DZ,240,9.44,1,5666601,1,1312801,240,"2023-03-01 00:00:00","2027-12-12 00:00:00",6661805
35230701402063000137550020000760631012508052,01402063000137,76063,519,6934766408586,519,"HB 519 DELINEADOR PRETO FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,96,14.48,1390.08,6934766408586,519,DZ,96,14.48,1,5666601,2,1312802,96,"2023-03-05 00:00:00","2027-12-12 00:00:00",6661905
35230701402063000137550020000760631012508052,01402063000137,76063,521,6934766408609,521,"HB 521 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,240,6.93,1663.2,6934766408609,521,DZ,240,6.93,1,5666601,3,1312804,240,"2023-03-03 00:00:00","2027-12-12 00:00:00",6662005
35230701402063000137550020000760631012508052,01402063000137,76063,7232-1,6932159603600,7232-1,"HB 7232-1 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,1200,10.59,12708,6932159603600,7232-1,DZ,1200,10.59,1,5666601,4,22J0179,165,"2022-10-12 00:00:00","2027-10-11 00:00:00",6662105
35230701402063000137550020000760631012508052,01402063000137,76063,7232-2,6932159603679,7232-2,"HB 7232-2 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,480,10.59,5083.2,6932159603679,7232-2,DZ,480,10.59,1,5666601,5,23J0044,480,"2023-02-27 00:00:00","2028-02-26 00:00:00",6662205
35230701402063000137550020000760631012508052,01402063000137,76063,7524,6932159604027,7524,"HB 7524 MAKE UP KIT RUBY ROSE",33049990,2001500,S,6102,DZ,180,40.32,7257.6,6932159604027,7524,DZ,180,40.32,1,5666601,6,23J0045,180,"2023-02-27 00:00:00","2028-02-26 00:00:00",6662305
35230701402063000137550020000760631012508052,01402063000137,76063,8519,6932159605222,8519,"HB 8519 TINTED BALM FEELS MOOD RUBY ROSE",33041000,2000900,S,6102,DZ,1800,10.44,18792,6932159605222,8519,DZ,1800,10.44,1,5666601,7,23J0048,1800,"2023-01-31 00:00:00","2028-01-30 00:00:00",6662405
35230701402063000137550020000760631012508052,01402063000137,76063,520,6934766408593,520,"HB 520 LAPIS DE OLHOS STAY FIX RUBY ROSE",33042010,2001000,S,6102,DZ,240,8.04,1929.6,6934766408593,520,DZ,240,8.04,1,5666601,8,1312803,240,"2023-03-10 00:00:00","2027-12-12 00:00:00",6662505
35230701402063000137550020000760631012508052,01402063000137,76063,F574,7898671429878,F574,"HB F574 BLUSH COMPACTO STAY FIX",33049100,2001300,S,6102,DZ,240,15.16,3638.4,7898671429878,F574,DZ,240,15.16,1,5666601,9,23APR03,240,"2023-04-02 00:00:00","2026-04-01 00:00:00",6662605
35230701402063000137550020000760641012509056,01402063000137,76064,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,240,8.04,1929.6,6934766408623,RR-2400,DZ,240,8.04,1,5666701,1,1312806,240,"2023-03-07 00:00:00","2027-12-12 00:00:00",6662705
35230701402063000137550020000760641012509056,01402063000137,76064,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,240,6.93,1663.2,6934766408630,RR-2401,DZ,240,6.93,1,5666701,2,1312807,240,"2023-03-06 00:00:00","2027-12-12 00:00:00",6662805
35230701402063000137550020000760641012509056,01402063000137,76064,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,240,18.28,4387.2,6934766408647,RR-2402,DZ,240,18.28,1,5666701,3,1312808,240,"2023-03-05 00:00:00","2027-12-12 00:00:00",6662905
35230701402063000137550020000760641012509056,01402063000137,76064,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,240,6.93,1663.2,6934766408654,RR-2403,DZ,240,6.93,1,5666701,4,1312809,240,"2023-03-07 00:00:00","2027-12-12 00:00:00",6663005
35230701402063000137550020000760641012509056,01402063000137,76064,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,720,9.07,6530.4,7898671424385,F518,DZ,720,9.07,1,5666701,5,23APR02,720,"2023-04-02 00:00:00","2026-04-01 00:00:00",6663105
35230701402063000137550020000760651012515053,01402063000137,76065,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,7.35,705.6,6934766408630,RR-2401,DZ,96,7.35,1,5678101,1,1312807,96,"2023-03-06 00:00:00","2027-12-12 00:00:00",6666905
35230701402063000137550020000760651012515053,01402063000137,76065,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,19.38,1860.48,6934766408647,RR-2402,DZ,96,19.38,1,5678101,2,1312808,96,"2023-03-05 00:00:00","2027-12-12 00:00:00",6667005
35230701402063000137550020000760651012515053,01402063000137,76065,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,7.35,705.6,6934766408654,RR-2403,DZ,96,7.35,1,5678101,3,1312809,96,"2023-03-07 00:00:00","2027-12-12 00:00:00",6667105
35230701402063000137550020000760651012515053,01402063000137,76065,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,8.53,818.88,6934766408623,RR-2400,DZ,96,8.53,1,5678101,4,1312806,96,"2023-03-07 00:00:00","2027-12-12 00:00:00",6667205
35230701402063000137550020000760651012515053,01402063000137,76065,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,120,9.62,1154.4,7898671424385,F518,DZ,120,9.62,1,5678101,5,23APR02,120,"2023-04-02 00:00:00","2026-04-01 00:00:00",6667305
35230701402063000137550020000760661012516057,01402063000137,76066,F582,7898671429434,F582,"HB F582 BLUSH COMPACTO RUBY ROSE",33049100,2001300,S,5403,DZ,1200,11.4,13680,7898671429434,F582,DZ,1200,11.4,1,5727701,1,23MAR02,1200,"2023-03-02 00:00:00","2028-03-01 00:00:00",6667405
35230701402063000137550020000760671012517050,01402063000137,76067,F861,7898671429403,F861,"HB F861 BLUSH COMPACTO RUBY ROSE",33049100,2001300,S,6102,DZ,24,18.24,437.76,7898671429403,F861,DZ,24,18.24,1,5664701,1,23MAR03,24,"2023-03-02 00:00:00","2028-03-01 00:00:00",6667505
35230701402063000137550020000760671012517050,01402063000137,76067,1068,6932159600883,1068,"HB 1068 PALETA DE SOMBRA MYSTIC GLOW RUBY ROSE",33042010,2001000,S,6102,DZ,12,49.68,596.16,6932159600883,1068,DZ,12,49.68,1,5664701,2,23J0047,12,"2023-02-28 00:00:00","2028-02-27 00:00:00",6667605
35230701402063000137550020000760671012517050,01402063000137,76067,F574,7898671429878,F574,"HB F574 BLUSH COMPACTO STAY FIX",33049100,2001300,S,6102,DZ,48,16.07,771.36,7898671429878,F574,DZ,48,16.07,1,5664701,3,23APR03,48,"2023-04-02 00:00:00","2026-04-01 00:00:00",6667705
35230701402063000137550020000760671012517050,01402063000137,76067,520,6934766408593,520,"HB 520 LAPIS DE OLHOS STAY FIX RUBY ROSE",33042010,2001000,S,6102,DZ,96,8.53,818.88,6934766408593,520,DZ,96,8.53,1,5664701,4,1312803,96,"2023-03-10 00:00:00","2027-12-12 00:00:00",6667805
35230701402063000137550020000760671012517050,01402063000137,76067,518,6934766408579,518,"HB 518 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,48,10.01,480.48,6934766408579,518,DZ,48,10.01,1,5664701,5,1312801,48,"2023-03-01 00:00:00","2027-12-12 00:00:00",6667905
35230701402063000137550020000760671012517050,01402063000137,76067,521,6934766408609,521,"HB 521 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,48,7.35,352.8,6934766408609,521,DZ,48,7.35,1,5664701,6,1312804,48,"2023-03-03 00:00:00","2027-12-12 00:00:00",6668005
35230701402063000137550020000760671012517050,01402063000137,76067,519,6934766408586,519,"HB 519 DELINEADOR PRETO FEELS MOOD RUBY ROSE",33042010,2001000,S,6102,DZ,48,15.35,736.8,6934766408586,519,DZ,48,15.35,1,5664701,7,1312802,48,"2023-03-05 00:00:00","2027-12-12 00:00:00",6668105
35230701402063000137550020000760671012517050,01402063000137,76067,7232-1,6932159603600,7232-1,"HB 7232-1 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,72,10.59,762.48,6932159603600,7232-1,DZ,72,10.59,1,5664701,8,22J0179,72,"2022-10-12 00:00:00","2027-10-11 00:00:00",6668205
35230701402063000137550020000760671012517050,01402063000137,76067,7232-2,6932159603679,7232-2,"HB 7232-2 PO COMPACTO FEEL MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,24,10.59,254.16,6932159603679,7232-2,DZ,24,10.59,1,5664701,9,23J0044,24,"2023-02-27 00:00:00","2028-02-26 00:00:00",6668305
35230701402063000137550020000760671012517050,01402063000137,76067,7524,6932159604027,7524,"HB 7524 MAKE UP KIT RUBY ROSE",33049990,2001500,S,6102,DZ,18,40.32,725.76,6932159604027,7524,DZ,18,40.32,1,5664701,10,23J0045,18,"2023-02-27 00:00:00","2028-02-26 00:00:00",6668405
35230701402063000137550020000760671012517050,01402063000137,76067,8519,6932159605222,8519,"HB 8519 TINTED BALM FEELS MOOD RUBY ROSE",33041000,2000900,S,6102,DZ,72,11.07,797.04,6932159605222,8519,DZ,72,11.07,1,5664701,11,23J0048,72,"2023-01-31 00:00:00","2028-01-30 00:00:00",6668505
35230701402063000137550020000760681012518054,01402063000137,76068,8055-1,6932159606151,8055-1,"HB 8055-1 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,6102,DZ,72,24.76,1782.72,6932159606151,8055-1,DZ,72,24.76,1,5665701,1,22J0129,72,"2022-07-29 00:00:00","2027-07-28 00:00:00",6668605
35230701402063000137550020000760681012518054,01402063000137,76068,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,9.62,923.52,7898671424385,F518,DZ,96,9.62,1,5665701,2,23APR02,96,"2023-04-02 00:00:00","2026-04-01 00:00:00",6668705
35230701402063000137550020000760681012518054,01402063000137,76068,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,48,7.35,352.8,6934766408630,RR-2401,DZ,48,7.35,1,5665701,3,1312807,48,"2023-03-06 00:00:00","2027-12-12 00:00:00",6668805
35230701402063000137550020000760681012518054,01402063000137,76068,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,48,19.38,930.24,6934766408647,RR-2402,DZ,48,19.38,1,5665701,4,1312808,48,"2023-03-05 00:00:00","2027-12-12 00:00:00",6668905
35230701402063000137550020000760681012518054,01402063000137,76068,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,48,7.35,352.8,6934766408654,RR-2403,DZ,48,7.35,1,5665701,5,1312809,48,"2023-03-07 00:00:00","2027-12-12 00:00:00",6669005
35230701402063000137550020000760681012518054,01402063000137,76068,094,6932159607202,094,"HB 094 CANETA DELINEADORA MELU RUBY ROSE",33042010,2001000,S,6102,DZ,72,11.73,844.56,6932159607202,094,DZ,72,11.73,1,5665701,6,22J0162,72,"2022-08-26 00:00:00","2027-08-25 00:00:00",6669105
35230701402063000137550020000760681012518054,01402063000137,76068,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,8.53,818.88,6934766408623,RR-2400,DZ,96,8.53,1,5665701,7,1312806,96,"2023-03-07 00:00:00","2027-12-12 00:00:00",6669205
35230701402063000137550020000760691012519058,01402063000137,76069,514,6932159605062,514,"HB 514 LAPIS DE OLHOS FEELS MOOD RUBY ROSE",33042010,2001000,S,6403,DZ,960,8.6,8256,6932159605062,514,DZ,960,8.6,1,5574401,1,23J0009,960,"2023-02-14 00:00:00","2028-02-13 00:00:00",6669305
35230701402063000137550020000760691012519058,01402063000137,76069,520,6934766408593,520,"HB 520 LAPIS DE OLHOS STAY FIX RUBY ROSE",33042010,2001000,S,6403,DZ,240,8.04,1929.6,6934766408593,520,DZ,240,8.04,1,5574401,2,1312803,240,"2023-03-10 00:00:00","2027-12-12 00:00:00",6669405
35230701402063000137550020000760691012519058,01402063000137,76069,7524,6932159604027,7524,"HB 7524 MAKE UP KIT RUBY ROSE",33049990,2001500,S,6403,DZ,360,40.32,14515.2,6932159604027,7524,DZ,360,40.32,1,5574401,3,23J0045,360,"2023-02-27 00:00:00","2028-02-26 00:00:00",6669505
35230701402063000137550020000760691012519058,01402063000137,76069,519,6934766408586,519,"HB 519 DELINEADOR PRETO FEELS MOOD RUBY ROSE",33042010,2001000,S,6403,DZ,144,14.48,2085.12,6934766408586,519,DZ,144,14.48,1,5574401,4,1312802,144,"2023-03-05 00:00:00","2027-12-12 00:00:00",6669605
35230701402063000137550020000760691012519058,01402063000137,76069,518,6934766408579,518,"HB 518 LAPIS DE SOBRANCELHAS FEELS MOOD RUBY ROSE",33042010,2001000,S,6403,DZ,96,9.44,906.24,6934766408579,518,DZ,96,9.44,1,5574401,5,1312801,96,"2023-03-01 00:00:00","2027-12-12 00:00:00",6669705
35230701402063000137550020000760701012520057,01402063000137,76070,RR-2403,6934766408654,RR-2403,"RR-2403 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6403,DZ,240,6.93,1663.2,6934766408654,RR-2403,DZ,240,6.93,1,5649701,2,1312809,240,"2023-03-07 00:00:00","2027-12-12 00:00:00",6669805
35230701402063000137550020000760701012520057,01402063000137,76070,RR-2402,6934766408647,RR-2402,"RR-2402 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6403,DZ,240,18.28,4387.2,6934766408647,RR-2402,DZ,240,18.28,1,5649701,3,1312808,240,"2023-03-05 00:00:00","2027-12-12 00:00:00",6669905
35230701402063000137550020000760701012520057,01402063000137,76070,RR-2401,6934766408630,RR-2401,"RR-2401 LAPIS DE SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6403,DZ,240,6.93,1663.2,6934766408630,RR-2401,DZ,240,6.93,1,5649701,4,1312807,240,"2023-03-06 00:00:00","2027-12-12 00:00:00",6670005
35230701402063000137550020000760701012520057,01402063000137,76070,RR-2400,6934766408623,RR-2400,"RR-2400 LAPIS DE OLHOS MELU RUBY ROSE",33042010,2001000,S,6403,DZ,240,8.04,1929.6,6934766408623,RR-2400,DZ,240,8.04,1,5649701,5,1312806,240,"2023-03-07 00:00:00","2027-12-12 00:00:00",6670105
35230701402063000137550020000760701012520057,01402063000137,76070,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6403,DZ,1200,9.07,10884,7898671424385,F518,DZ,1200,9.07,1,5649701,6,23APR02,1200,"2023-04-02 00:00:00","2026-04-01 00:00:00",6670205
35230701402063000137550020000760761012543050,01402063000137,76076,7206-14,6932159606007,7206-14,"HB 7206-14 PO FACIAL RUBY ROSE",33049100,2001300,S,6102,DZ,72,9.59,690.48,6932159606007,7206-14,DZ,72,9.59,1,5686201,1,23J0007,72,"2023-01-09 00:00:00","2028-01-08 00:00:00",6679205
