id,ide_cUF,ide_cNF,ide_natOp,ide_mod,ide_serie,ide_nNF,ide_dhEmi,ide_tpNF,ide_idDest,ide_cMunFG,ide_tpImp,ide_tpEmis,ide_cDV,ide_tpAmb,ide_finNFe,ide_indFinal,ide_indPres,ide_procEmi,ide_verProc,emit_CNPJ,emit_xNome,emit_xFant,emit_xLgr,emit_nro,emit_xBairro,emit_cMun,emit_xMun,emit_xCpl,emit_UF,emit_CEP,emit_cPais,emit_xPais,emit_fone,emit_IE,emit_CRT,dest_CNPJ,dest_xNome,dest_xLgr,dest_nro,dest_xCpl,dest_xBairro,dest_cMun,dest_xMun,dest_UF,dest_CEP,dest_cPais,dest_xPais,dest_fone,dest_indEDest,dest_IE,dest_email,det_nItem,total_ICMSTot_vBC,total_ICMSTot_vICMS,total_ICMSTot_vICMSDeson,total_ICMSTot_vFCP,total_ICMSTot_vBCST,total_ICMSTot_vST,total_ICMSTot_vFCPST,total_ICMSTot_vFCPSTRet,total_ICMSTot_vProd,total_ICMSTot_vFrete,total_ICMSTot_vSeg,total_ICMSTot_vDesc,total_ICMSTot_vII,total_ICMSTot_vIPI,total_ICMSTot_vIPIDevol,total_ICMSTot_vPIS,total_ICMSTot_vCOFINS,total_ICMSTot_vOutro,total_ICMSTot_vNF,transp_modFrete,transp_CNPJ,transp_xNome,transp_xEnder,transp_xMun,transp_UF,transp_qVol,transp_esp,transp_marca,transp_pesoL,transp_pesoB,pag_indPag,pag_tPag,pag_xPag,pag_vPag,infAdic_infCpl
44,35,01461605,VENDA,55,2,76840,"2023-09-06 15:38:33",1,2,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,15063305000110,"M C F RODRIGUES DE ANDRADE DIST IMP E EXP DE ALIMENTOS EI","AV PRESIDENTE GETULIO VARGAS",0,********,IANETAMA,1502400,CASTANHAL,PA,68745000,1058,BRASIL,9137215101,1,153626810,compras_mcf@hotmail.com,NULL,1500.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,0.00,0.00,0.00,0.00,129.11,0.00,22.80,106.48,0.00,1629.11,1,02146823000155,"TRANSPORTES MAGALHAES LTDA","R PROFESSOR JOAO CAVALEIRO SALEM 1200 GPO02 PQ DAS NACOES",GUARULHOS,SP,4,CAIXAS,"RUBY ROSE",24.19,31.73,99,99.00,"Outro Pagamento",1629.11,"Nota Fiscal referente ao(s) Pedido(s) 109605"
46,35,01461405,VENDA,55,1,32604,"2023-09-06 15:31:09",1,1,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,34547433000183,"UNION MEDIC REPRESENTACOES DE PRODUTOS PARA SAUDE LTDA","R DAS AMAZONAS (P IPES II)",202,"SALA 01","PORTAIS (POLVILHO)",3509205,CAJAMAR,SP,07790850,1058,BRASIL,1134730717,1,241123289119,j.rocha@rubyrosemaquiagem.com.br,NULL,3170.88,570.76,0.00,0.00,6142.23,534.84,0.00,0.00,3170.88,0.00,0.00,0.00,0.00,103.05,0.00,16.90,78.00,0.00,3808.77,1,,,,,,27,CAIXAS,"RUBY ROSE",456.41,483.41,99,99.00,"Outro Pagamento",3808.77,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 215205"
47,35,01460305,VENDA,55,1,15120,"2023-09-06 10:46:54",1,2,3550308,1,1,5,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,4983.36,348.83,0.00,0.00,0.00,0.00,0.00,0.00,4983.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4983.36,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,13,CAIXAS,"RUBY ROSE",155.28,176.64,99,99.00,"Outro Pagamento",4983.36,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 .;; Nota Fiscal referente ao(s) Pedido(s) 111805"
48,35,01460405,VENDA,55,1,15121,"2023-09-06 10:47:52",1,2,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,5073.60,355.15,0.00,0.00,0.00,0.00,0.00,0.00,5073.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5073.60,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,20,CAIXAS,"RUBY ROSE",121.86,163.98,99,99.00,"Outro Pagamento",5073.60,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 .;; Nota Fiscal referente ao(s) Pedido(s) 112005"
49,35,01460205,VENDA,55,2,76836,"2023-09-06 10:45:59",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,14511.12,580.45,0.00,0.00,0.00,0.00,0.00,0.00,14511.12,0.00,0.00,0.00,0.00,1725.38,0.00,270.08,1263.47,0.00,16236.50,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,39,CAIXAS,"RUBY ROSE",409.25,467.50,99,99.00,"Outro Pagamento",16236.50,"Nota Fiscal referente ao(s) Pedido(s) 111705"
50,35,01458105,VENDA,55,1,15111,"2023-09-05 16:37:25",1,1,3550308,1,1,2,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,34547433000183,"UNION MEDIC REPRESENTACOES DE PRODUTOS PARA SAUDE LTDA","R DAS AMAZONAS (P IPES II)",202,"SALA 01","PORTAIS (POLVILHO)",3509205,CAJAMAR,SP,07790850,1058,BRASIL,1134730717,1,241123289119,j.rocha@rubyrosemaquiagem.com.br,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20651.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20651.76,1,,,,,,59,CAIXAS,"RUBY ROSE",121.46,607.32,99,99.00,"Outro Pagamento",20651.76,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 210405 TOTAL BC ST R$ 45770,76 - Total ICMS retido cobravel R$ 8718,48"
51,35,01459305,VENDA,55,1,15115,"2023-09-06 10:07:46",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,2440.00,170.80,0.00,0.00,0.00,0.00,0.00,0.00,2440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2440.00,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,10,CAIXAS,"RUBY ROSE",81.60,120.00,99,99.00,"Outro Pagamento",2440.00,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 219005"
52,35,01458005,VENDA,55,1,32602,"2023-09-05 16:36:36",1,1,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,34547433000183,"UNION MEDIC REPRESENTACOES DE PRODUTOS PARA SAUDE LTDA","R DAS AMAZONAS (P IPES II)",202,"SALA 01","PORTAIS (POLVILHO)",3509205,CAJAMAR,SP,07790850,1058,BRASIL,1134730717,1,241123289119,j.rocha@rubyrosemaquiagem.com.br,NULL,17616.00,3170.88,0.00,0.00,34123.47,2971.35,0.00,0.00,17616.00,0.00,0.00,0.00,0.00,572.52,0.00,93.90,433.35,0.00,21159.87,1,,,,,,150,CAIXAS,"RUBY ROSE",2535.20,2685.20,99,99.00,"Outro Pagamento",21159.87,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 210305"
53,35,01458505,VENDA,55,2,76829,"2023-09-06 10:03:57",1,2,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,51979810000172,"MULTIMAKE DISTRIBUIDORA LTDA","AVENIDA JULIO JORGE VIEIRA",837,,"CIDADE DOS FUNCIONARIOS",2304400,FORTALEZA,CE,60822575,1058,BRASIL,8581250993,1,071501142,multimakedistribuidora@gmail.com,NULL,15961.20,638.44,0.00,0.00,0.00,0.00,0.00,0.00,15961.20,0.00,0.00,0.00,0.00,2282.45,0.00,337.10,1578.25,0.00,18243.65,1,12062320000155,"TRANS VMC TRANSPORTES","AV PAPA JOAO PAULO I 687 GALPAO04 RES. PQ CUMBICA",GUARULHOS,SP,40,CAIXAS,"RUBY ROSE",428.64,501.96,99,99.00,"Outro Pagamento",18243.65,"Nota Fiscal referente ao(s) Pedido(s) 218705"
54,35,01456605,VENDA,55,2,76821,"2023-09-05 10:31:39",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,23633665000138,"QUALITY DISTRIBUIDORA LTDA","RODOVIA DO MARIO COVAS",615,"NOVA UNIAO RUA 06 NR 77",COQUEIRO,1500800,ANANINDEUA,PA,67115000,1058,BRASIL,91981620061,1,155055429,adm@qualitycosmeticos.net,NULL,824.40,32.98,0.00,0.00,0.00,0.00,0.00,0.00,824.40,0.00,0.00,0.00,0.00,117.89,0.00,17.41,81.52,0.00,942.29,1,20067270000127,"TRANSPAULISTANA SP LOGISTICA LTDA","AV JOAO BASSI 368 ******** JARDIM PRESIDENTE DUTRA",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",16.07,19.76,99,99.00,"Outro Pagamento",942.29,"Nota Fiscal referente ao(s) Pedido(s) 215505"
55,35,01457205,VENDA,55,1,15107,"2023-09-05 10:38:57",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,35982600000187,"TECA MAGAZINE E IMPORTACAO LTDA","R SANTA RITA",243,"247 E 257","SAO JOSE",2611606,RECIFE,PE,50020320,1058,BRASIL,8131327008,1,086870050,amy8161@hotmail.com,NULL,4954.80,346.84,0.00,0.00,0.00,0.00,0.00,0.00,4954.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4954.80,1,29379007000229,"TS CURSINO TRANSPORTE DE CARGA LTDA","R GONCALVES 200 SALA 01 CID INDUSTRIAL SAT DE SAO PAULO",GUARULHOS,SP,10,CAIXAS,"RUBY ROSE",64.86,92.98,99,99.00,"Outro Pagamento",4954.80,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 124705"
56,35,01457605,VENDA,55,1,15109,"2023-09-05 15:59:03",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,23633665000138,"QUALITY DISTRIBUIDORA LTDA","RODOVIA DO MARIO COVAS",615,"NOVA UNIAO RUA 06 NR 77",COQUEIRO,1500800,ANANINDEUA,PA,67115000,1058,BRASIL,91981620061,1,155055429,adm@qualitycosmeticos.net,NULL,1195.32,83.68,0.00,0.00,0.00,0.00,0.00,0.00,1195.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1195.32,1,20067270000127,"TRANSPAULISTANA SP LOGISTICA LTDA","AV JOAO BASSI 368 ******** JARDIM PRESIDENTE DUTRA",GUARULHOS,SP,3,CAIXAS,"RUBY ROSE",26.77,34.59,99,99.00,"Outro Pagamento",1195.32,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 .;; Nota Fiscal referente ao(s) Pedido(s) 215705"
57,35,01457105,VENDA,55,1,15106,"2023-09-05 10:38:05",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,35982600000187,"TECA MAGAZINE E IMPORTACAO LTDA","R SANTA RITA",243,"247 E 257","SAO JOSE",2611606,RECIFE,PE,50020320,1058,BRASIL,8131327008,1,086870050,amy8161@hotmail.com,NULL,2941.20,205.88,0.00,0.00,0.00,0.00,0.00,0.00,2941.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2941.20,1,29379007000229,"TS CURSINO TRANSPORTE DE CARGA LTDA","R GONCALVES 200 SALA 01 CID INDUSTRIAL SAT DE SAO PAULO",GUARULHOS,SP,5,CAIXAS,"RUBY ROSE",75.48,79.92,99,99.00,"Outro Pagamento",2941.20,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 123905"
58,35,01457005,VENDA,55,1,15105,"2023-09-05 10:36:30",1,2,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,02490277000175,"CRCA PRODUTOS DE TOUCADOR LTDA","R AMAZONAS",715,********,"VILA ALTO DAS PAINEIRAS",5002704,"CAMPO GRANDE",MS,79010060,1058,BRASIL,6733136300,1,283036869,caputocosmeticos@outlook.com,NULL,4492.16,288.29,0.00,0.00,0.00,0.00,0.00,0.00,4492.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4492.16,1,10887811000100,"R.O. DE FREITAS TRANSPORTES - ME","RUA JOAO BATISTA NOGUEIRA 250 VILA NOVA CUMBICA",GUARULHOS,SP,12,CAIXAS,"RUBY ROSE",96.77,128.76,99,99.00,"Outro Pagamento",4492.16,"CRCA PRODUTOS DE TOUCADOR LTDA EPP possui Regime Especial de dilatacao de prazo de pagamento do ICMS devido na entrada de mercadorias conforme disposto no art. 4 , I , b , do Anexo V ao Regulamento do ICMS conforme processo N 11/000279/2017 de 03/01/2017 valido ate 30/09/2023. PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 872,28 , vl. ICMS R$ 34,89; Total Bc ICMS 7% R$ 3619,88 , vl. ICMS R$ 253,40; Nota Fiscal referente ao(s) Pedido(s) 183705"
59,35,01456905,VENDA,55,1,15104,"2023-09-05 10:35:09",1,2,3550308,1,1,8,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,02490277000175,"CRCA PRODUTOS DE TOUCADOR LTDA","R AMAZONAS",715,********,"VILA ALTO DAS PAINEIRAS",5002704,"CAMPO GRANDE",MS,79010060,1058,BRASIL,6733136300,1,283036869,caputocosmeticos@outlook.com,NULL,2108.80,147.62,0.00,0.00,0.00,0.00,0.00,0.00,2108.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2108.80,1,10887811000100,"R.O. DE FREITAS TRANSPORTES - ME","RUA JOAO BATISTA NOGUEIRA 250 VILA NOVA CUMBICA",GUARULHOS,SP,8,CAIXAS,"RUBY ROSE",77.63,94.60,99,99.00,"Outro Pagamento",2108.80,"CRCA PRODUTOS DE TOUCADOR LTDA EPP possui Regime Especial de dilatacao de prazo de pagamento do ICMS devido na entrada de mercadorias conforme disposto no art. 4 , I , b , do Anexo V ao Regulamento do ICMS conforme processo N 11/000279/2017 de 03/01/2017 valido ate 30/09/2023. PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 183305"
60,35,01456805,VENDA,55,1,32600,"2023-09-05 10:33:49",1,2,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,02490277000175,"CRCA PRODUTOS DE TOUCADOR LTDA","R AMAZONAS",715,********,"VILA ALTO DAS PAINEIRAS",5002704,"CAMPO GRANDE",MS,79010060,1058,BRASIL,6733136300,1,283036869,caputocosmeticos@outlook.com,NULL,143.28,5.73,0.00,0.00,0.00,0.00,0.00,0.00,143.28,0.00,0.00,0.00,0.00,4.66,0.00,0.89,4.13,0.00,147.94,1,10887811000100,"R.O. DE FREITAS TRANSPORTES - ME","RUA JOAO BATISTA NOGUEIRA 250 VILA NOVA CUMBICA",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",17.00,18.00,99,99.00,"Outro Pagamento",147.94,"CRCA PRODUTOS DE TOUCADOR LTDA EPP possui Regime Especial de dilatacao de prazo de pagamento do ICMS devido na entrada de mercadorias conforme disposto no art. 4 , I , b , do Anexo V ao Regulamento do ICMS conforme processo N 11/000279/2017 de 03/01/2017 valido ate 30/09/2023. Nota Fiscal referente ao(s) Pedido(s) 183205"
61,35,01456705,VENDA,55,2,76823,"2023-09-05 10:32:49",1,2,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,02490277000175,"CRCA PRODUTOS DE TOUCADOR LTDA","R AMAZONAS",715,********,"VILA ALTO DAS PAINEIRAS",5002704,"CAMPO GRANDE",MS,79010060,1058,BRASIL,6733136300,1,283036869,caputocosmeticos@outlook.com,NULL,2520.36,100.81,0.00,0.00,0.00,0.00,0.00,0.00,2520.36,0.00,0.00,0.00,0.00,360.41,0.00,53.23,249.22,0.00,2880.77,1,10887811000100,"R.O. DE FREITAS TRANSPORTES - ME","RUA JOAO BATISTA NOGUEIRA 250 VILA NOVA CUMBICA",GUARULHOS,SP,8,CAIXAS,"RUBY ROSE",56.83,70.10,99,99.00,"Outro Pagamento",2880.77,"CRCA PRODUTOS DE TOUCADOR LTDA EPP possui Regime Especial de dilatacao de prazo de pagamento do ICMS devido na entrada de mercadorias conforme disposto no art. 4 , I , b , do Anexo V ao Regulamento do ICMS conforme processo N 11/000279/2017 de 03/01/2017 valido ate 30/09/2023. Nota Fiscal referente ao(s) Pedido(s) 183505"
62,35,01456505,VENDA,55,2,76822,"2023-09-05 10:31:37",1,2,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,02490277000175,"CRCA PRODUTOS DE TOUCADOR LTDA","R AMAZONAS",715,********,"VILA ALTO DAS PAINEIRAS",5002704,"CAMPO GRANDE",MS,79010060,1058,BRASIL,6733136300,1,283036869,caputocosmeticos@outlook.com,NULL,3583.92,143.35,0.00,0.00,0.00,0.00,0.00,0.00,3583.92,0.00,0.00,0.00,0.00,372.61,0.00,61.13,285.83,0.00,3956.53,1,10887811000100,"R.O. DE FREITAS TRANSPORTES - ME","RUA JOAO BATISTA NOGUEIRA 250 VILA NOVA CUMBICA",GUARULHOS,SP,10,CAIXAS,"RUBY ROSE",74.30,93.79,99,99.00,"Outro Pagamento",3956.53,"CRCA PRODUTOS DE TOUCADOR LTDA EPP possui Regime Especial de dilatacao de prazo de pagamento do ICMS devido na entrada de mercadorias conforme disposto no art. 4 , I , b , do Anexo V ao Regulamento do ICMS conforme processo N 11/000279/2017 de 03/01/2017 valido ate 30/09/2023 Nota Fiscal referente ao(s) Pedido(s) 183005"
63,35,01456405,VENDA,55,2,76820,"2023-09-05 10:30:50",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,35982600000187,"TECA MAGAZINE E IMPORTACAO LTDA","R SANTA RITA",243,"247 E 257","SAO JOSE",2611606,RECIFE,PE,50020320,1058,BRASIL,8131327008,1,086870050,amy8161@hotmail.com,NULL,1243.92,49.76,0.00,0.00,0.00,0.00,0.00,0.00,1243.92,0.00,0.00,0.00,0.00,177.88,0.00,26.27,123.00,0.00,1421.80,1,29379007000229,"TS CURSINO TRANSPORTE DE CARGA LTDA","R GONCALVES 200 SALA 01 CID INDUSTRIAL SAT DE SAO PAULO",GUARULHOS,SP,3,CAIXAS,"RUBY ROSE",21.90,26.44,99,99.00,"Outro Pagamento",1421.80,"Nota Fiscal referente ao(s) Pedido(s) 124605"
64,35,01456305,VENDA,55,2,76819,"2023-09-05 10:30:04",1,2,3550308,1,1,3,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,35982600000187,"TECA MAGAZINE E IMPORTACAO LTDA","R SANTA RITA",243,"247 E 257","SAO JOSE",2611606,RECIFE,PE,50020320,1058,BRASIL,8131327008,1,086870050,amy8161@hotmail.com,NULL,2922.96,116.92,0.00,0.00,0.00,0.00,0.00,0.00,2922.96,0.00,0.00,0.00,0.00,417.98,0.00,61.73,289.02,0.00,3340.94,1,29379007000229,"TS CURSINO TRANSPORTE DE CARGA LTDA","R GONCALVES 200 SALA 01 CID INDUSTRIAL SAT DE SAO PAULO",GUARULHOS,SP,6,CAIXAS,"RUBY ROSE",52.99,69.31,99,99.00,"Outro Pagamento",3340.94,"Nota Fiscal referente ao(s) Pedido(s) 123705"
65,35,01455405,VENDA,55,1,15098,"2023-09-05 09:30:13",1,1,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.65,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,37598377000102,"MAROTTA COMERCIO DE ACESSORIOS LTDA","R JOAO DE CASTRO COELHO",37,********,CENTRO,3518404,GUARATINGUETA,SP,12500200,1058,BRASIL,1296360026,1,332229497113,sweetmakeoficial@gmail.com,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7582.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7582.80,1,,,,,,16,CAIXAS,"RUBY ROSE",135.99,182.90,99,99.00,"Outro Pagamento",7582.80,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 167005 TOTAL BC ST R$ 8519,68 - Total ICMS retido cobravel R$ 1544,64"
